Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1960-1965	65	8	COMMERCIAL CODE-SALES	Citation	Manufacturer, seller and consumer; when lack of privity shall not be a defense in action upon a warranty or for negligence	f	1	Va. Acts	1962				804		476	H.B.	389
Va. Acts Index	1960-1965	65	9	COMMISSION OF THE INDUSTRY OF AGRICULTURE	Citation	Creating; membership, terms of office, duties, etc. Adding §§ 3-16.1 through 3-16.4.	f	1	Va. Acts	1962				279		184	H.B.	243
Va. Acts Index	1960-1965	65	10	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Alleghany County, Virginia, and Monroe County, West Virginia; commission created to complete study on boundary line between	f	1	Va. Acts	1962				484		349	S.B.	197
Va. Acts Index	1960-1965	65	11	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	American Independence bicentennial observance; Virginia Advisory Legislative Council to study need for the creation of a State commission to plan for	f	1	Va. Acts	1964				1152			S.J.R.	9
Va. Acts Index	1960-1965	65	12	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Apple Commission, Virginia State; definitions and establishment of districts for purposes of representation on Commission, and basis of representation. Amending §§ 3-513 and 3-514; adding §§ 3-513.1 and 3-513.2.	f	1	Va. Acts	1964				852		578	H.B.	692
Va. Acts Index	1960-1965	66	1	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Art Commission; membership shall include two persons from the State at large, one of whom shall be a painter or sculptor. Amending § 9-7.	f	1	Va. Acts	1964				436		234	S.B.	54
Va. Acts Index	1960-1965	66	2	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Athletic Commission, Virginia; additional authority of Commission to revoke, suspend or place on probation the license of any licensee. Amending § 9-42	f	1	Va. Acts	1960				372		318	S.B.	232
Va. Acts Index	1960-1965	66	3	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Athletic Commission, Virginia; injunctive relief for violations. Adding § 9-44.1.	f	1	Va. Acts	1960				703		446	S.B.	235
Va. Acts Index	1960-1965	66	4	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Athletic Commission, Virginia, investigations by; deleting provisions as to additional powers and instituting criminal proceedings. Amending § 9-16.1.	f	1	Va. Acts	1960				374		320	S.B.	236
Va. Acts Index	1960-1965	66	5	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Athletic Commission, Virginia; power to institute criminal or civil proceedings as to violations. Adding § 9-44.2.	f	1	Va. Acts	1960				703		447	S.B.	237
Va. Acts Index	1960-1965	66	6	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Athletic Commission, Virginia; prohibiting interference with or restraint of the conduct of professional boxing and wrestling matches or exhibitions. Adding § 9-16.2.	f	1	Va. Acts	1960				702		445	S.B.	234
Va. Acts Index	1960-1965	66	7	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Athletic Commission, Virginia; provisions for issuance of licenses to promote, etc., professional boxing and wrestling standards. Amending § 9-23	f	1	Va. Acts	1960				373		319	S.B.	233
Va. Acts Index	1960-1965	66	8	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Athletic Commission, Virginia; tax on admission charges and moneys received from subscriptions for showing of closed circuit and telecasts of boxing, sparring, etc. Adding § 9-29.1.	f	1	Va. Acts	1962				141		75	S.B.	46
Va. Acts Index	1960-1965	66	9	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Carroll and Grayson Counties, Virginia, and Surry and Alleghany Counties, North Carolina; commission created to study the boundary line between, appropriating funds	f	1	Va. Acts	1964				430		229	S.B.	40
Va. Acts Index	1960-1965	66	10	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Civil service commissions in Arlington, Fairfax and Henrico Counties; expiration of terms of members, terms of successors. Amending § 15.1-687	f	1	Va. Acts	1964				98		64	H.B.	152
Va. Acts Index	1960-1965	66	11	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Civil War Commission, Virginia; authorizing Commission to form or participate in formation of nonprofit corporations, contracting with public and private groups. Amending Chapter 335, of 1958 Acts	f	1	Va. Acts	1960				413		351	H.B.	572
Va. Acts Index	1960-1965	66	12	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Code Commission, membership; assistant Attorney General may be ex officio member instead of Attorney General. Amending § 9-67	f	1	Va. Acts	1962				476		337	S.B.	165
Va. Acts Index	1960-1965	66	13	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Commission created to determine and establish the boundary line between Henry and Patrick Counties	f	1	Va. Acts	1960				174		165	H.B.	296
Va. Acts Index	1960-1965	66	14	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Constitutional Government, Commission on; charges for publications. Adding § 6 to Chapter 223, 1958 Acts (codified as §§ 9-48.1 through 9-48.5).	f	1	Va. Acts	1962				69		52	H.B.	213
Va. Acts Index	1960-1965	66	15	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Economy in Governmental Expenditures, Commission for; creating Commission and appropriating funds	f	1	Va. Acts	1960				331		266	S.B.	149
Va. Acts Index	1960-1965	66	16	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Federal grants-in-aid; Commission on Constitutional Government to make a study	f	1	Va. Acts	1960				1081			H.J.R.	60
Va. Acts Index	1960-1965	66	17	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Fish, oysters and shellfish; commission created to study and revise Title 28 of the Code	f	1	Va. Acts	1960				1078			H.J.R.	45
Va. Acts Index	1960-1965	66	18	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Game and Inland Fisheries, Commission of, excluded from Administrative Agencies; copies of regulations of Commission sent to Division of Statutory Research and Drafting. Amending §§ 9-6.2 and 29-126	f	1	Va. Acts	1960				846		539	H.B.	548
Va. Acts Index	1960-1965	66	19	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Higher Education Facilities, Virginia Commission on; Governor authorized to appoint commission, definition of duties and appropriation of funds	f	1	Va. Acts	1964				123		91	S.B.	132
Va. Acts Index	1960-1965	66	20	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Higher Education in Virginia; State Council of Higher Education to conduct study of objectives, needs and resources	f	1	Va. Acts	1964				1158			S.J.R.	30
Va. Acts Index	1960-1965	66	21	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Higher education, State institutions of; Commission for Economy in Governmental Expenditures to study reporting systems, budget systems, biennial budget request and certain matters set forth in the biennial report of the State Council of Higher Education	f	1	Va. Acts	1964				208		144	H.B.	373
Va. Acts Index	1960-1965	67	1	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Highway Department, State; commission created to study matters relating to Department, appropriating funds from Highway revenues	f	1	Va. Acts	1962				395		271	S.B.	172
Va. Acts Index	1960-1965	67	2	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Insurance; Commission to Study State and Local Revenues and Expenditures and Related Matters to consider and report upon the local taxation of certain gross receipts of insurance companies	f	1	Va. Acts	1962				1430			S.J.R.	34
Va. Acts Index	1960-1965	67	3	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Livestock; commission created to study grading	f	1	Va. Acts	1960				1088			S.J.R.	17
Va. Acts Index	1960-1965	67	4	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Magna Carta Commission of 1965; creating, defining duties, appropriation	f	1	Va. Acts	1964				576		368	S.B.	346
Va. Acts Index	1960-1965	67	5	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Mental hygiene, commission created to study laws	f	1	Va. Acts	1962				1428			S.J.R.	7
Va. Acts Index	1960-1965	67	6	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Nansemond County Industrial and Port Authority; creating	f	1	Va. Acts	1960				4		3	S.B.	49
Va. Acts Index	1960-1965	67	7	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Outdoor Recreation Study Commission, Virginia; creating, appropriating funds	f	1	Va. Acts	1964				485		277	S.B.	147
Va. Acts Index	1960-1965	67	8	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Oyster seed beds; commission created to study information available on effects of past and proposed dredging	f	1	Va. Acts	1962				1431			S.J.R.	36
Va. Acts Index	1960-1965	67	9	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Potomac River Compact; creating Potomac River Fisheries Commission, membership, organization, statutes, etc. Adding §§ 28.1203 through 28.1-226 (part of revision and recodification of Title 28).	f	1	Va. Acts	1962				567		406	H.B.	1
Va. Acts Index	1960-1965	67	10	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Potomac River Fisheries Commission; power to make, adopt, and publish rules and regulations for dredging of soft shell clams, effective when a similar act becomes effective in the state of Maryland. Adding § 28.1-227	f	1	Va. Acts	1964	Extra			17		24	H.B.	21
Va. Acts Index	1960-1965	67	11	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Poultry and poultry products; referendum for levy of tax, duties of Department of Agriculture and Immigration in connection with, expenditure of revenue; establishing the Virginia Poultry Products Commission, members, terms, duties, etc.	f	1	Va. Acts	1964				927		627	H.B.	809
Va. Acts Index	1960-1965	67	12	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Princess Anne-Virginia Beach Incinerator Commission; abolishing. Repealing Chapter 221, 1942 Acts	f	1	Va. Acts	1964				112		78	H.B.	402
Va. Acts Index	1960-1965	67	13	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Public Education, Commission on; continuing	f	1	Va. Acts	1960				1080			H.J.R.	58
Va. Acts Index	1960-1965	67	14	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Real estate assessments; Commission on State and Local Revenues and Expenditures and Related Matters to study alternate methods of assessing privately owned real estate	f	1	Va. Acts	1962				1422			H.J.R.	77
Va. Acts Index	1960-1965	67	15	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Regional planning and economic development commissions; accepting funds from United States government or agencies or other agencies or individuals. Amending § 15-891.3.	f	1	Va. Acts	1960				832		524	H.B.	514
Va. Acts Index	1960-1965	67	16	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Regional planning and economic development commissions; deleting "economic development" from name. Adding § 15-891.10	f	1	Va. Acts	1960				833		525	H.B.	515
Va. Acts Index	1960-1965	67	17	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Revenues, State and local, and other related matters; creation of commission to study, appropriation	f	1	Va. Acts	1962				4		4	S.B.	135
Va. Acts Index	1960-1965	67	18	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Richmond-Henrico Metropolitan Area Commission; creating	f	1	Va. Acts	1960				893		586	H.B.	668
Va. Acts Index	1960-1965	67	19	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	State Capitol; creating commission for carrying out repairs, renovations and improvements to building	f	1	Va. Acts	1962				1425			H.J.R.	100
Va. Acts Index	1960-1965	67	20	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	State Museum and Museum of Science; provisions for disposal of exhibits and fixtures, and discontinuance of location and operation. Repealing §§ 9-62, 9-63 and 10-21.3.	f	1	Va. Acts	1964				511		297	S.B.	179
Va. Acts Index	1960-1965	67	21	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Sweet potatoes; referendum for levy of tax, duties of State Board of Agriculture in connection with, expenditure of revenue; establishing Virginia Sweet Potato Commission, members, terms, duties, etc.	f	1	Va. Acts	1964				861		587	H.B.	727
Va. Acts Index	1960-1965	68	1	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Telecasts of boxing, sparring or wrestling match, etc., for which an admission charge is made; license and sanction from Virginia Athletic Commission required prior to showing. Amending § 9-29.1.	f	1	Va. Acts	1964				117		81	S.B.	208
Va. Acts Index	1960-1965	68	2	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Tobacco Commission, Virginia Dark-Fired; creating. Adding §§ 3239.1 through 3-239.11	f	1	Va. Acts	1964				515		306	S.B.	201
Va. Acts Index	1960-1965	68	3	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Toll projects financed under the State Revenue Bond Act; creating commission to study, appropriation	f	1	Va. Acts	1964				1159			S.J.R.	50
Va. Acts Index	1960-1965	68	4	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Tourist industry; creating a commission to study, appropriation	f	1	Va. Acts	1964				1147			H.J.R.	78
Va. Acts Index	1960-1965	68	5	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Vehicle Equipment Safety Compact, creating; authorizing designation of Virginia's representative on the Equipment Safety Commission. Adding §§ 46.1-308.2 through 46.1-308.8.	f	1	Va. Acts	1964				140		106	H.B.	142
Va. Acts Index	1960-1965	68	6	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Virginia Institute of Marine Science; conferring right of eminent domain as to certain real estate in Glouchester County	f	1	Va. Acts	1962				1254		630	H.B.	253
Va. Acts Index	1960-1965	68	7	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Virginia Soil and Water Conservation Commission; formerly State Soil Conservation Committee, definitions, includes cities within provisions, (amended sections to coincide with name change). Amending §§ 21-3, 21-6 through 21-14, 21-17, 21-18, 21-20 through 21-33, 21-26 through 21-31, 21-31.1, 21-33, 21-34, 21-36, 21-38, 21-41, 21-43, 21-45, 21-47, 21-49, 21-51, 21-53, 21-61, 21-65, 21-88, 21-89, 21-92, 21-93, 21-101, 21-103, 21-106, through 21-112, 21-112.1 through 21-112.4, 21-112.6 through 21-112.14, 21-112.17, 21-112.19 and 21-112.20	f	1	Va. Acts	1964				784		512	H.B.	539
Va. Acts Index	1960-1965	68	8	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Visually Handicapped, Virginia Commission for; membership to include two blind persons. Amending § 63-162	f	1	Va. Acts	1962				242		161	H.B.	31
Va. Acts Index	1960-1965	68	9	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Vocational education; commission created to study and recommend ways of improving the program of vocational and technical education in the publicly supported schools and at the post high school level	f	1	Va. Acts	1962				1423			H.J.R.	81
Va. Acts Index	1960-1965	68	10	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Voter registration; commission created to study	f	1	Va. Acts	1960				1092			S.J.R.	52
Va. Acts Index	1960-1965	68	11	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Washington Metropolitan Area, Joint Commission; continuing study of matters relating to passenger carrier facilities	f	1	Va. Acts	1964				1154			S.J.R.	21
Va. Acts Index	1960-1965	68	12	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Washington Metropolitan Area, Joint Commission; continuing to consider matters relating to passenger carrier facilities	f	1	Va. Acts	1962				1435			S.J.R.	51
Va. Acts Index	1960-1965	68	13	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Washington Metropolitan Area, passenger carrier facilities; Joint Commission continued	f	1	Va. Acts	1960				1090			S.J.R.	41
Va. Acts Index	1960-1965	68	14	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Woodrow Wilson Rehabilitation Center; commission created to study facilities, equipment, operations, program and activities	f	1	Va. Acts	1962				1427			S.J.R.	4
Va. Acts Index	1960-1965	68	15	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	Citation	Wythe, George; commission created to have bust prepared and placed in the State Capitol	f	1	Va. Acts	1962				553		398	S.B.	310
Va. Acts Index	1960-1965	68	16	COMMISSIONS, BOARDS AND INSTITUTIONS GENERALLY	See	Also see: "Resolutions"	f	1										
Va. Acts Index	1960-1965	68	17	COMMON CARRIERS	See	See: "Motor Carriers"	f	1										
Va. Acts Index	1960-1965	68	18	COMMONWEALTH NATURAL GAS CORPORATION	Citation	Fisheries, Commission of; authorized to grant to the Commonwealth Natural Gas Corporation certain permanent easement of right of way under the waters of the James River near Hog Island between the counties of Surry and James City	f	1	Va. Acts	1960				409		345	S.B.	286
Va. Acts Index	1960-1965	69	1	COMMONWEALTH OF VIRGINIA	Citation	Government, advocacy of change by force, violence, or other unlawful means; considered felony, penalties for violation. Amending § 18.1-421	f	1	Va. Acts	1962				480		343	S.B.	184
Va. Acts Index	1960-1965	69	2	COMMONWEALTH'S ATTORNEYS	Citation	Appointment of assistant in Portsmouth	f	1	Va. Acts	1960				56		53	H.B.	223
Va. Acts Index	1960-1965	69	3	COMMONWEALTH'S ATTORNEYS	Citation	Assistants; appointment in Norfolk and Richmond Cities. Amending § 15-414	f	1	Va. Acts	1962				845		523	H.B.	514
Va. Acts Index	1960-1965	69	4	COMMONWEALTH'S ATTORNEYS	Citation	Assistants in certain counties; including Chesterfield County. Amending Chapter 669, 1956 Acts (enacted as part of § 15-9.1).	f	1	Va. Acts	1962				817		487	H.B.	436
Va. Acts Index	1960-1965	69	5	COMMONWEALTH'S ATTORNEYS	Citation	Assistants in Portsmouth and Newport News; appointment, validating prior compensation. Amending § 15-9.2 (enacted as Chapter 53, 1960 Acts).	f	1	Va. Acts	1962				283		189	S.B.	29
Va. Acts Index	1960-1965	69	6	COMMONWEALTH'S ATTORNEYS	Citation	Assistants to; employment in counties and cities, subject to approval of Compensation Board, excepting Augusta County. Amending § 15.1-9.	f	1	Va. Acts	1964				526		313	S.B.	221
Va. Acts Index	1960-1965	69	7	COMMONWEALTH'S ATTORNEYS	Citation	Attorney General; providing legal services to Commonwealth's Attorney in proceedings against him to restrain his enforcement of any State law. Adding § 2-86.2.	f	1	Va. Acts	1962				342		235	H.B.	465
Va. Acts Index	1960-1965	69	8	COMMONWEALTH'S ATTORNEYS	Citation	County boards of supervisors, special meetings; Commonwéalth's attorney to be notified of such meeting as well as members of the board. Amending § 15.1-538	f	1	Va. Acts	1964				451		249	S.B.	88
Va. Acts Index	1960-1965	69	9	COMMONWEALTH'S ATTORNEYS	Citation	Employment of assistants to; deletes exception of Augusta County. Amending § 15.1-9.	f	1	Va. Acts	1964	Extra			6		3	S.B.	4
Va. Acts Index	1960-1965	69	10	COMMONWEALTH'S ATTORNEYS	Citation	Salaries; increasing maximum brackets ten percentum. Adding § 14-66.2.	f	1	Va. Acts	1960				805		514	H.B.	458
Va. Acts Index	1960-1965	69	11	COMMONWEALTH'S ATTORNEYS	Citation	Uniform Reciprocal Enforcement of Support Act; attorneys for the Commonwealth to represent petitioners. Amending § 20-88.20	f	1	Va. Acts	1964				768		494	H.B.	496
Va. Acts Index	1960-1965	69	12	COMMONWEALTH'S ATTORNEYS	See	Also see: "Counties and Cities"	f	1										
Va. Acts Index	1960-1965	69	13	COMMUNICABLE DISEASE CONTROL	See	See: "Health"	f	1										
Va. Acts Index	1960-1965	69	14	COMPROMISES	See	See: "Civil Remedies and Procedure; Evidence Generally"	f	1										
Va. Acts Index	1960-1965	69	15	COMPTROLLER, STATE	Citation	Agents to collect debts due State; sale of lands purchased for the State. Repealing §§ 8-780 through 8-788	f	1	Va. Acts	1960				106		85	H.B.	260
Va. Acts Index	1960-1965	69	16	COMPTROLLER, STATE	Citation	Alcoholic Beverage Control Board, net profits; apportioned by Comptroller and distributed by warrants of Comptroller. Amending § 4-22	f	1	Va. Acts	1960				118		104	H.B.	257
Va. Acts Index	1960-1965	69	17	COMPTROLLER, STATE	Citation	Annual report of the State Comptroller to the Governor on or before fifteenth day of August. Amending § 2-175	f	1	Va. Acts	1960				106		84	H.B.	256
Va. Acts Index	1960-1965	69	18	COMPTROLLER, STATE	Citation	Destruction of certain records over two years old after microfilming; abolishing as to keeping accounts of certain agencies. Amending §§ 2-174 and 2-193; repealing §§ 2-164 and 2-171	f	1	Va. Acts	1960				310		240	H.B.	258
Va. Acts Index	1960-1965	69	19	COMPTROLLER, STATE	Citation	Salaries of State officers and employees; to be paid by Comptroller every two weeks, semimonthly or monthly at his discretion. Amending § 14-27	f	1	Va. Acts	1962				875		547	H.B.	568
Va. Acts Index	1960-1965	69	20	CONDEMNATION	See	See: "Eminent Domain"	f	1										
Va. Acts Index	1960-1965	69	21	CONDEMNATION	See	See: "Highways, Bridges and Ferries"	t	1										
Va. Acts Index	1960-1965	70	1	CONFEDERATE MEMORIAL ASSOCIATIONS	Citation	And organizations of the United Daughters of the Confederacy; appropriation for marking graves of Confederate soldiers and sailors and caring for cemeteries	f	1	Va. Acts	1960				402		337	S.B.	189
Va. Acts Index	1960-1965	70	2	CONFEDERATE MEMORIAL ASSOCIATIONS	Citation	And organizations of the United Daughters of the Confederacy; appropriation to aid in caring for Confederate cemeteries and graves and erecting and caring for markers	f	1	Va. Acts	1962				513		372	S.B.	234
Va. Acts Index	1960-1965	70	3	CONFEDERATE MEMORIAL ASSOCIATIONS	Citation	And organizations of the United Daughters of the Confederacy; appropriation to aid in caring for Confederate cemeteries and graves and erecting and caring for markers	f	1	Va. Acts	1964				519		310	S.B.	212
Va. Acts Index	1960-1965	70	4	CONFLICT OF INTERESTS	Citation	Civil Defense; personnel exempt from provisions of §§ 15-504 and 15-508 relating to county, city and town officers not to have interest in contracts or claims against	f	1	Va. Acts	1962				196		132	H.B.	127
Va. Acts Index	1960-1965	70	5	CONFLICT OF INTERESTS	Citation	Counties, cities and towns; officials not to have interest in contracts with or claims against; exempting officer, director or stockholder of banks serving as a member of school board or supervisor. Amending §§ 15-504 and 15-508	f	1	Va. Acts	1962				71		54	H.B.	33
Va. Acts Index	1960-1965	70	6	CONFLICT OF INTERESTS	Citation	County funds and contracts; certification of funds and officers not to have interest in contracts, violations, conforming to revision of Title 18. Amending § 15-548	f	1	Va. Acts	1960				493		360	S.B.	3
Va. Acts Index	1960-1965	70	7	CONFLICT OF INTERESTS	Citation	County or town officials not to have interest in contract with, or claim against, city or town, purchase or sale of real estate; exception as to bank employees serving in certain capacities when appointed by city council. Amending § 15.1-73; repealing § 15-508	f	1	Va. Acts	1964				251		189	H.B.	374
Va. Acts Index	1960-1965	70	8	CONFLICT OF INTERESTS	Citation	County supervisors, etc., not to have interest in contracts with or claims against county; exempting wholesale grocery company in Culpeper County. Amending § 15-505	f	1	Va. Acts	1962				254		168	H.B.	387
Va. Acts Index	1960-1965	70	9	CONFLICT OF INTERESTS	Citation	Officers and employees of counties not to have interest in contracts with or claims against the county, excepting certain contracts for water and sewer facilities; additional compensation to Commonwealth's Attorney for services in connection with certain suits. Amending § 15-504	f	1	Va. Acts	1962				844		522	H.B.	512
Va. Acts Index	1960-1965	70	10	CONFLICT OF INTERESTS	Citation	Supervisors, county, not to transact business with county; undertakers in Greensville County who bury paupers at request of county exempt from restriction. Amending § 15.1-70	f	1	Va. Acts	1964				52		36	H.B.	257
Va. Acts Index	1960-1965	70	11	CONFLICT OF INTERESTS	Citation	Zoning case pending; requires disclosure of interest of member of governing body prior to hearing. Adding § 15.1-73.2.	f	1	Va. Acts	1964				716		446	H.B.	375
Va. Acts Index	1960-1965	70	12	CONFLICT OF INTERESTS	See	Also see: "Virginia Conflict of Interests Act"	f	1										
Va. Acts Index	1960-1965	70	13	CONGRESS OF THE UNITED STATES	See	See: "United States Government"	f	1										
Va. Acts Index	1960-1965	70	14	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Advisory Council on the Virginia Economy; transferring duties to the Division in the office of the Governor, and relieving the Department of Conservation and Economic Development. Amending §§ 10-12, 10-128, 10-130, 10-131 and 10-132; repealing §§ 10-122, 10-124 and 10-125	f	1	Va. Acts	1962				492		355	S.B.	205
Va. Acts Index	1960-1965	70	15	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Authorized to convey real property to Breaks Interstate Park Commission with approval of Governor	f	1	Va. Acts	1964				509		293	S.B.	173
Va. Acts Index	1960-1965	70	16	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Conservation and Economic Development, Department of; Division of Industrial Development, adding "and Planning" to title. Amending §§ 10-8.1, 10-118, 10-119 and 10-130	f	1	Va. Acts	1960				173		164	H.B.	290
Va. Acts Index	1960-1965	70	17	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Director to fix and collect charges for planning services rendered counties, cities and towns, acceptance of certain funds. Amending § 10-126; adding § 10-125.1.	f	1	Va. Acts	1962				399		275	H.B.	245
Va. Acts Index	1960-1965	71	1	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Highway Commissioner to prepare certain maps or plats at request of localities; concurrence by Board of Conservation and Economic Development, reimbursement by localities. Adding § 33-136.2.	f	1	Va. Acts	1962				159		96	H.B.	13
Va. Acts Index	1960-1965	71	2	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Industrial Development and Planning, Division of; removing from the Department of Conservation and Economic Development to the office of the Governor, together with part of the State advertising fund. Amending §§ 10-8.1 and 10-13; repealing §§ 10-118, 10-119 and 10-120	f	1	Va. Acts	1962				492		354	S.B.	204
Va. Acts Index	1960-1965	71	3	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Information centers at entrance of federal interstate highways into Commonwealth; authorizing construction, maintenance and operation by Department of Conservation and Development	f	1	Va. Acts	1960				908		592	H.B.	630
Va. Acts Index	1960-1965	71	4	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Museum of science and natural history; Department to make study	f	1	Va. Acts	1964				1156			S.J.R.	26
Va. Acts Index	1960-1965	71	5	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Parks, Division of; to make study on the advisability of establishing a State park in the Dismal Swamp area of Virginia	f	1	Va. Acts	1964				538		330	S.B.	257
Va. Acts Index	1960-1965	71	6	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Reappropriation of certain unexpended balance in 1956 Appropriation Act and reappropriated in 1958 Appropriation Act for erosion control at Colonial Beach	f	1	Va. Acts	1960				327		260	S.B.	70
Va. Acts Index	1960-1965	71	7	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	State Forester authorized to make available certain services to landowners, counties, municipalities and State agencies, service or rental fees, disposition of revenue. Adding § 10-54.1.	f	1	Va. Acts	1964				799		513	H.B.	541
Va. Acts Index	1960-1965	71	8	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Tourist industry; creating a commission to study, appropriation	f	1	Va. Acts	1964				1147			H.J.R.	78
Va. Acts Index	1960-1965	71	9	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Virginia's seventeenth and eighteenth centuries, Department to study and offer plan for establishment of an institution for study of	f	1	Va. Acts	1964				1146			H.J.R.	76
Va. Acts Index	1960-1965	71	10	CONSERVATION AND ECONOMIC DEVELOPMENT, STATE DEPARTMENT OF	Citation	Witten, Dr. Jack W., memorial; Department authorized to accept from the American Legion Post certain property in Tazewell, the State Library Board to erect marker	f	1	Va. Acts	1964				840		563	H.B.	641
