Index Type	Index Volume	Index Page	Entry Order	Subject	Type	Detail	Detail Prefix Added	Citation Order	Citation Law Type	Citation Year	Citation Session	Citation Session Type	Citation Volume	Citation Page	Citation Page Range	Citation Chapter	Citation Bill Type	Citation Bill Number
Va. Acts Index	1966-1970	155	13	EDUCATIONAL INSTITUTIONS	Citation	College Building Authority Act; includes the Virginia School at Hampton, Virginia Institute of Marine Science at Gloucester Point and Clinch Valley College of the University of Virginia at Wise. Amending § 23-30.2.	f	1	Va. Acts	1966				743		560	S.B.	398
Va. Acts Index	1966-1970	155	14	EDUCATIONAL INSTITUTIONS	Citation	College Building Authority Act of 1966, created; definitions, powers, rights and duties. Adding §§ 23-30.23 through 23-30.38; repealing §§ 23-30.1 through 23-30.22	f	1	Va. Acts	1966				1162		685	H.B.	419
Va. Acts Index	1966-1970	155	15	EDUCATIONAL INSTITUTIONS	Citation	College degrees; institutions of higher learning to be approved by State Board of Education prior to awarding, not applicable to those accredited "prior to initial enactment of this section". Amending § 23-9.	f	1	Va. Acts	1966				755		571	S.B.	441
Va. Acts Index	1966-1970	155	16	EDUCATIONAL INSTITUTIONS	Citation	"College" or "university"; terms not to be used in the title or in connection with the official business of any person, firm, association or corporation unless it awards certain degrees upon satisfactory completion of programs offered. Adding § 23-8.1.	f	1	Va. Acts	1970				664		445	S.B.	339
Va. Acts Index	1966-1970	156	1	EDUCATIONAL INSTITUTIONS	Citation	Community colleges; "Chancellor" of Community Colleges shall be appointed by "State Board for Community Colleges" and shall be chief executive officer of the "system", duties. Amending §§ 23-223, 23-224, 23-225 and 23-227 through 23-231	f	1	Va. Acts	1970				1539		728	H.B.	945
Va. Acts Index	1966-1970	156	2	EDUCATIONAL INSTITUTIONS	Citation	Community Colleges, State Board for and Department of, created; members, powers and duties. Adding §§ 23-214 through 23-231; repealing §§ 23-192 through 23-213	f	1	Va. Acts	1966				1136		679	H.B.	333
Va. Acts Index	1966-1970	156	3	EDUCATIONAL INSTITUTIONS	Citation	Community colleges; transfer of real property, assets and programs of instruction to be under control and administration of State Board for Community Colleges, after "Governor signifies in writing his approval of such transfer". Amending § 23-222	f	1	Va. Acts	1968				155		108	S.B.	223
Va. Acts Index	1966-1970	156	4	EDUCATIONAL INSTITUTIONS	Citation	Continuing education; Virginia Advisory Legislative Council to study future educational needs of the State, with emphasis on the most economic and effective way of satisfying these needs	f	1	Va. Acts	1970				1757			S.J.R.	29
Va. Acts Index	1966-1970	156	5	EDUCATIONAL INSTITUTIONS	Citation	Deaf and Blind, Virginia School for; authorized to receive certain gifts and grants. Adding § 23-159.1.	f	1	Va. Acts	1966				995		647	S.B.	367
Va. Acts Index	1966-1970	156	6	EDUCATIONAL INSTITUTIONS	Citation	Deaf and Blind, Virginia School for; repealing provisions relating to acceptance of gifts by the Board of Visitors. Repealing § 23-159.1.	f	1	Va. Acts	1968				1356		753	H.B.	728
Va. Acts Index	1966-1970	156	7	EDUCATIONAL INSTITUTIONS	Citation	Deeds, tax on; shall not apply "to any deed conveying real estate from an incorporated college or other incorporated institution of learning, not conducted for profit " Amending § 58-54; adding § 58-54.1.	f	1	Va. Acts	1970				1656		772	H.B.	428
Va. Acts Index	1966-1970	156	8	EDUCATIONAL INSTITUTIONS	Citation	Dental hygienist scholarships; six established annually to be awarded by State Board of Health, conditions of award and how paid. Adding §§ 23-37.1 through 23-37.5.	f	1	Va. Acts	1968				1400		790	H.B.	788
Va. Acts Index	1966-1970	156	9	EDUCATIONAL INSTITUTIONS	Citation	Education Assistance Authority; purpose to include assistance to students in "private" institutions or "accredited vocational schools", may accept grants "or loans". Amending Chapter 494, 1960 Acts	f	1	Va. Acts	1966				1187		697	H.B.	548
Va. Acts Index	1966-1970	156	10	EDUCATIONAL INSTITUTIONS	Citation	Education for Health Professions and Occupations, Committee on; created to assist State Council of Higher Education, members. Adding § 23-9.10:1.	f	1	Va. Acts	1970				380		294	S.B.	341
Va. Acts Index	1966-1970	156	11	EDUCATIONAL INSTITUTIONS	Citation	"Educational" institutions, conferring degrees; approval by State "Council of Higher Education", shall not apply to those prior to "July 1, 1968". Amending § 23-9.	f	1	Va. Acts	1968				594		444	H.B.	280
Va. Acts Index	1966-1970	156	12	EDUCATIONAL INSTITUTIONS	Citation	Educational institutions, State, boards of visitors; authorized to convey interest in real property acquired by "purchase", granting of easements for utility or other purposes. Amending § 23-4.1.	f	1	Va. Acts	1966				490		313	H.B.	708
Va. Acts Index	1966-1970	156	13	EDUCATIONAL INSTITUTIONS	Citation	Educational institutions; those declared governmental instrumentalities include Virginia School at "Hampton", "George Mason College of the University of Virginia, at Fairfax" and "Clinch Valley College of the University of Virginia, at Wise". Amending § 23-14	f	1	Va. Acts	1966				948		616	H.B.	720
Va. Acts Index	1966-1970	156	14	EDUCATIONAL INSTITUTIONS	Citation	Educational loans; minors sixteen years of age or older, liable for repayment if incurred by "reason of attendance at any school eligible for the guarantee of the State Education Assistance Authority". Amending § 8-135.1.	f	1	Va. Acts	1970				7		7	H.B.	9
Va. Acts Index	1966-1970	156	15	EDUCATIONAL INSTITUTIONS	Citation	Employees or officers of the United States Government; certain not to be prevented "from being a member appointed to any governing board of any institution of higher learning". Amending § 2.1-33	f	1	Va. Acts	1970				1575		745	H.B.	1123
Va. Acts Index	1966-1970	156	16	EDUCATIONAL INSTITUTIONS	Citation	Extension, off-campus courses and public service programs of Statecontrolled institutions; State Council of Higher Education to coordinate through establishment of advisory committee to assist and advise in development of services throughout State. Amending § 239.10	f	1	Va. Acts	1966				756		573	S.B.	445
Va. Acts Index	1966-1970	156	17	EDUCATIONAL INSTITUTIONS	Citation	Eye protective devices; students and teachers required to wear when participating in certain courses, schools to provide	f	1	Va. Acts	1966				127		69	H.B.	34
Va. Acts Index	1966-1970	156	18	EDUCATIONAL INSTITUTIONS	Citation	Fairfax County; University of Virginia authorized to convey certain real estate in County to George Mason College Foundation, Inc.	f	1	Va. Acts	1968				247		179	S.B.	94
Va. Acts Index	1966-1970	156	19	EDUCATIONAL INSTITUTIONS	Citation	Farmville (Town); Longwood College authorized to sell and convey certain property in Town, proceeds to be used for capital outlay purposes	f	1	Va. Acts	1966				1136		678	H.B.	299
Va. Acts Index	1966-1970	157	1	EDUCATIONAL INSTITUTIONS	Citation	George Mason College and Clinch Valley College, continued under supervision of University of Virginia; functions, powers of Rector and Visitors, expenditure of appropriations, validation of prior acts and proceedings. Adding §§ 23-91.14 through 23-91.17 and 23-91.20 through 23-91.23; repealing §§ 23-91.1 through 23-91.4.	f	1	Va. Acts	1966				126		68	H.B.	33
Va. Acts Index	1966-1970	157	2	EDUCATIONAL INSTITUTIONS	Citation	Governing bodies authorized to establish rules and regulations concerning students, employees and traffic control. Adding § 23-9.2:3.	f	1	Va. Acts	1970				255		197	H.B.	674
Va. Acts Index	1966-1970	157	3	EDUCATIONAL INSTITUTIONS	Citation	Harrisonburg City; Madison College authorized to convey to City certain property in consideration of improvements upon East and West Grace Streets	f	1	Va. Acts	1966				117		56	S.B.	179
Va. Acts Index	1966-1970	157	4	EDUCATIONAL INSTITUTIONS	Citation	Higher education; Council of Higher Education authorized to continue and complete studies begun by the Commission on Higher Education	f	1	Va. Acts	1966				1607			S.J.R.	47
Va. Acts Index	1966-1970	157	5	EDUCATIONAL INSTITUTIONS	Citation	Higher education, financial aid programs; Council on Higher Education to study all matters relating to existing student financial aid programs, appropriation	f	1	Va. Acts	1968				1575			H.J.R.	61
Va. Acts Index	1966-1970	157	6	EDUCATIONAL INSTITUTIONS	Citation	Higher education, State controlled institutions of; Virginia Advisory Legislative Council, with the State Council of Higher Education as Secretariat, to study tuition, fees and charges of same	f	1	Va. Acts	1970				1732			H.J.R.	10
Va. Acts Index	1966-1970	157	7	EDUCATIONAL INSTITUTIONS	Citation	Higher Education, State Council of; duties include visiting and studying operations of State institutions "at such times as it shall deem appropriate". Amending § 23-9.6.	f	1	Va. Acts	1970				379		293	S.B.	338
Va. Acts Index	1966-1970	157	8	EDUCATIONAL INSTITUTIONS	Citation	Higher Education, State Council of; members increased to "eleven", terms of newly appointed members, deletes Superintendent of Public Instruction as ex officio member. Amending § 23-9.3.	f	1	Va. Acts	1970				169		117	H.B.	519
Va. Acts Index	1966-1970	157	9	EDUCATIONAL INSTITUTIONS	Citation	Higher Educational Institutions Bond Act of 1968; authorizing Treasury Board with consent of Governor to fix details and sale, provisions for referendum	f	1	Va. Acts	1968				42		17	H.B.	305
Va. Acts Index	1966-1970	157	10	EDUCATIONAL INSTITUTIONS	Citation	Higher Educational Institutions Bonds; allocations for capital improvements at State-supported institutions of higher education, amount of bonds to be issued	f	1	Va. Acts	1968				1420		805	H.B.	1195
Va. Acts Index	1966-1970	157	11	EDUCATIONAL INSTITUTIONS	Citation	Income tax, State, deductions; include expenses incurred by any teacher in public schools or "institutions of higher learning" who undertakes college, university or extension work for improvement of professional qualifications. Amending § 58-81	f	1	Va. Acts	1970				1256		608	S.B.	122
Va. Acts Index	1966-1970	157	12	EDUCATIONAL INSTITUTIONS	Citation	Income tax, State, deductions; include expenses incurred by certain teachers employed by certain rehabilitative institutions and private schools for extension work undertaken for improvement of professional qualifications. Amending § 58-81	f	1	Va. Acts	1970				1403		658	H.B.	343
Va. Acts Index	1966-1970	157	13	EDUCATIONAL INSTITUTIONS	Citation	Income tax, State, exemptions; increases amount to "six" hundred dollars for dependents who are students of educational institutions, definition. Amending § 58-98	f	1	Va. Acts	1966				462		287	H.B.	475
Va. Acts Index	1966-1970	157	14	EDUCATIONAL INSTITUTIONS	Citation	Institutions of higher learning; none additional shall be established or expanded, except new community colleges, until a study has been conducted by the State Council of Higher Education. Amending § 23-9.11	f	1	Va. Acts	1970				1313		637	H.B.	48
Va. Acts Index	1966-1970	157	15	EDUCATIONAL INSTITUTIONS	Citation	Law enforcement courses; tuition reimbursement by State Department of Education to State and local officers enrolled in degree programs, maximum	f	1	Va. Acts	1966				327		177	S.B.	202
Va. Acts Index	1966-1970	157	16	EDUCATIONAL INSTITUTIONS	Citation	Librarians; State Council of Higher Education directed to study the establishment of graduate and undergraduate courses in library science in State institutions of higher education	f	1	Va. Acts	1970				1750			S.J.R.	15
Va. Acts Index	1966-1970	157	17	EDUCATIONAL INSTITUTIONS	Citation	Madison College; authorized to convey certain easements to Harrisonburg City, Rockingham County, Rockingham Memorial Hospital or to public utility or service companies for certain purposes	f	1	Va. Acts	1966				995		646	S.B.	346
Va. Acts Index	1966-1970	157	18	EDUCATIONAL INSTITUTIONS	Citation	Mary Washington College of the University of Virginia; standards of admission and graduation in the fields of liberal arts and arts and sciences, pertain to both men and women. Amending §§ 23-86, 23-89 and 23-90	f	1	Va. Acts	1970				279		214	S.B.	138
Va. Acts Index	1966-1970	157	19	EDUCATIONAL INSTITUTIONS	Citation	Medical and dental scholarships; deletes requirement that recipients purchase life insurance, balance to be deemed paid upon death of recipient. Amending § 23-35.3.	f	1	Va. Acts	1966				987		640	S.B.	285
Va. Acts Index	1966-1970	158	1	EDUCATIONAL INSTITUTIONS	Citation	Medical and dental scholarships, Medical College of Virginia and Virginia State College; increasing value, conditions for award, provisions relating to military service, termination of contract, etc. Amending §§ 23-35.1, 23-35.3, 23-35.4, 23-35.5, 23-35.7 and 23-35.8.	f	1	Va. Acts	1968				993		651	S.B.	418
Va. Acts Index	1966-1970	158	2	EDUCATIONAL INSTITUTIONS	Citation	Medical College of Virginia, Board of Visitors; appointment, terms, Alumni Association may make recommendations, powers as to property conveyance, degrees to include bachelors of science in pharmacy and nursing. Amending § 23-50	f	1	Va. Acts	1966				165		94	H.B.	54
Va. Acts Index	1966-1970	158	3	EDUCATIONAL INSTITUTIONS	Citation	Medical facilities, resources and professional personnel of Roanoke and other communities; Commission to continue to study the utilization of certain for clinical instruction and training of medical students and students in allied health fields, as an affiliated operation of the University of Virginia School of Medicine and Medical Center, appropriation	f	1	Va. Acts	1970				1058		490	H.B.	224
Va. Acts Index	1966-1970	158	4	EDUCATIONAL INSTITUTIONS	Citation	Medical facilities, resources and professional personnel of Roanoke and surrounding areas; Commission created to study feasibility and advisability of utilizing same as affiliated operation of University of Virginia, for clinical instruction of students	f	1	Va. Acts	1968				773		547	S.B.	461
Va. Acts Index	1966-1970	158	5	EDUCATIONAL INSTITUTIONS	Citation	Medical or dental scholarships; according to written contract, recipient shall engage in general practice of dentistry or medicine in certain State institutions including "Department of Welfare and Institutions". Amending § 23-35.3.	f	1	Va. Acts	1970				1546		735	H.B.	981
Va. Acts Index	1966-1970	158	6	EDUCATIONAL INSTITUTIONS	Citation	Mental Health and Mental Retardation Scholarship Fund; established and administered by the Department of Mental Hygiene and Hospitals. Adding § 23-38.2.	f	1	Va. Acts	1970				606		384	H.B.	319
Va. Acts Index	1966-1970	158	7	EDUCATIONAL INSTITUTIONS	Citation	Miller School of Albemarle County, annual meeting of trustees; shall be on the Tuesday after the third Monday in "June". Amending Chapter 61, 1874 Acts	f	1	Va. Acts	1966				638		462	S.B.	180
Va. Acts Index	1966-1970	158	8	EDUCATIONAL INSTITUTIONS	Citation	Norfolk City authorized to acquire and convey certain property to Old Dominion College or Old Dominion College Educational Foundation; Richmond City authorized to acquire and convey certain property to Virginia Commonwealth University or Richmond Professional Institute Foundation or Medical College of Virginia Foundation	f	1	Va. Acts	1968				1261		718	S.B.	328
Va. Acts Index	1966-1970	158	9	EDUCATIONAL INSTITUTIONS	Citation	Norfolk College merged with Old Dominion College, to be know as "Old Dominion College"; authority of Rector and Board of Visitors. Amending §§ 23-49.11 through 23-49.17 and 23-49.20; adding §§ 23-49.21 and 23-49.22	f	1	Va. Acts	1966				59		18	H.B.	48
Va. Acts Index	1966-1970	158	10	EDUCATIONAL INSTITUTIONS	Citation	Norfolk State College; establishment of the Board of Visitors of same. Adding §§ 23-174.1 through 23-174.9.	f	1	Va. Acts	1968				756		532	S.B.	371
Va. Acts Index	1966-1970	158	11	EDUCATIONAL INSTITUTIONS	Citation	Nursing scholarships awarded from congressional districts and State at large; value increased to "three" hundred dollars annually. Amending § 23-35.9.	f	1	Va. Acts	1966				292		162	S.B.	198
Va. Acts Index	1966-1970	158	12	EDUCATIONAL INSTITUTIONS	Citation	Nursing scholarships; increases annual amount to "one thousand" dollars, "equal number to be awarded among the various congressional districts". Amending § 23-35.9.	f	1	Va. Acts	1970				1394		653	H.B.	306
Va. Acts Index	1966-1970	158	13	EDUCATIONAL INSTITUTIONS	Citation	Nursing school scholarships; available to second-year college students, approved application to accredited school of nursing to be presented to State Board of Health at beginning of second college year. Amending § 23-35.9.	f	1	Va. Acts	1968				592		441	H.B.	265
Va. Acts Index	1966-1970	158	14	EDUCATIONAL INSTITUTIONS	Citation	Old Dominion College; Rector and Visitors authorized to "lease", sell and convey certain real estate to Commonwealth, deletes provision for granting of easement. Amending § 23-49.21; repealing § 23-49.22	f	1	Va. Acts	1968				772		545	S.B.	456
Va. Acts Index	1966-1970	158	15	EDUCATIONAL INSTITUTIONS	Citation	Old Dominion University, Visitors of; changes terms of members. Amending § 23-49.14	f	1	Va. Acts	1970				1294		624	S.B.	337
Va. Acts Index	1966-1970	158	16	EDUCATIONAL INSTITUTIONS	Citation	Persons directed to leave premises of any institution of higher learning; failure to comply shall result in misdemeanor, penalty	f	1	Va. Acts	1970				193		152	H.B.	675
Va. Acts Index	1966-1970	158	17	EDUCATIONAL INSTITUTIONS	Citation	Police retirement and pension benefits; increases amount for widows and certain children, including "any child under twenty-three years who is a full-time student in an accredited college or secondary school". Amending Chapter 303, 1944 Acts	f	1	Va. Acts	1970				1230		599	S.B.	459
Va. Acts Index	1966-1970	159	1	EDUCATIONAL INSTITUTIONS	Citation	Policemen; those employed by Rockbridge County or any town located therein and which is contiguous to a State-owned educational institution, may go or be sent upon the grounds to maintain peace and order. Adding § 15.1-131.2.	f	1	Va. Acts	1970				1117		524	H.B.	728
Va. Acts Index	1966-1970	159	2	EDUCATIONAL INSTITUTIONS	Citation	Public Instruction, Superintendent of; membership, ex officio, on governing bodies of State-supported educational institutions to cease, not to affect membership on State Council of Higher Education. Adding § 22-29	f	1	Va. Acts	1966				738		556	S.B.	375
Va. Acts Index	1966-1970	159	3	EDUCATIONAL INSTITUTIONS	Citation	Real property acquired by State educational institutions; authority to "lease or" sell and convey such property. Amending § 23-4.1.	f	1	Va. Acts	1970				199		166	H.B.	922
Va. Acts Index	1966-1970	159	4	EDUCATIONAL INSTITUTIONS	Citation	Research Division of Virginia Polytechnic Institute, created; purpose and functions, abolishes Agricultural Experiment Station and Engineering Experiment Station which constitute same, deletes requirement for publication of bulletins. Amending §§ 23-133, 23-135.1, 23-135.2, 23135.4 and 23-135.5; adding § 23-135.6; repealing § 23-135.3.	f	1	Va. Acts	1966				994		645	S.B.	323
Va. Acts Index	1966-1970	159	5	EDUCATIONAL INSTITUTIONS	Citation	Retirement program, optional; Virginia Advisory Legislative Council to study the possibility of providing for employees of the State's institutions of higher education	f	1	Va. Acts	1970				1735			H.J.R.	45
Va. Acts Index	1966-1970	159	6	EDUCATIONAL INSTITUTIONS	Citation	Roanoke Valley and Southwest Virginia; State Council of Higher Education to study the educational resources and needs of same	f	1	Va. Acts	1970				1735			H.J.R.	48
Va. Acts Index	1966-1970	159	7	EDUCATIONAL INSTITUTIONS	Citation	Rules adopted by State agencies, printing and distribution of; includes copy to "Law Library of the School of Law of the University of Virginia". Amending § 9-6.7.	f	1	Va. Acts	1966				366		198	S.B.	331
Va. Acts Index	1966-1970	159	8	EDUCATIONAL INSTITUTIONS	Citation	Social work services, manpower and education; Virginia Advisory Legislative Council to continue its study of matters relating thereto	f	1	Va. Acts	1970				1750			S.J.R.	3
Va. Acts Index	1966-1970	159	9	EDUCATIONAL INSTITUTIONS	Citation	Social workers; Virginia Advisory Legislative Council to study needs for improvement of educational facilities, social work services and manpower throughout the State	f	1	Va. Acts	1968				1574			H.J.R.	58
Va. Acts Index	1966-1970	159	10	EDUCATIONAL INSTITUTIONS	Citation	Soil scientists, scholarships for; governing board of Virginia Polytechnic Institute authorized to establish twenty annually, recipients to be bona fide residents, contracts, payments, appropriation	f	1	Va. Acts	1970				1286		620	S.B.	321
Va. Acts Index	1966-1970	159	11	EDUCATIONAL INSTITUTIONS	Citation	Space radiation effects laboratory; authorizes the "Medical College of Virginia" to enter into a joint agreement and contract with the National Aeronautics and Space Administration to establish same. Amending Chapter 604, 1962 Acts	f	1	Va. Acts	1966				1416		705	H.B.	657
Va. Acts Index	1966-1970	159	12	EDUCATIONAL INSTITUTIONS	Citation	Stafford County, easement over Gari Melchers Memorial property; Commonwealth authorized to grant upon resolution of Rector and Visitors of University of Virginia	f	1	Va. Acts	1966				365		195	S.B.	308
Va. Acts Index	1966-1970	159	13	EDUCATIONAL INSTITUTIONS	Citation	State-supported university in the Richmond metropolitan area, including utilization of Medical College of Virginia and Richmond Professional Institute; commission created to study proposed plan for establishment of same	f	1	Va. Acts	1966				1608			S.J.R.	63
Va. Acts Index	1966-1970	159	14	EDUCATIONAL INSTITUTIONS	Citation	Student financial aid program; State Council of College Presidents to develop plans and administrative procedures for implementing same, appropriation	f	1	Va. Acts	1970				1736			H.J.R.	50
Va. Acts Index	1966-1970	159	15	EDUCATIONAL INSTITUTIONS	Citation	Trade or technical, business and correspondence schools, private; State Board of Education authorized to license certain, definitions, rules and regulations, certification, fee, etc. Adding §§ 22-330.17 through 22-330.36	f	1	Va. Acts	1970				1418		665	H.B.	472
Va. Acts Index	1966-1970	159	16	EDUCATIONAL INSTITUTIONS	Citation	University of Virginia, Executive Committee of Board of Visitors; deletes certain provisions related to appointment and terms. Amending § 23-75	f	1	Va. Acts	1966				649		467	S.B.	255
Va. Acts Index	1966-1970	159	17	EDUCATIONAL INSTITUTIONS	Citation	Veterans Administration; commission created to study the feasibility and desirability of transferring property adjacent to Medical College of Virginia to the United States for use by same, appropriation	f	1	Va. Acts	1970				1763			S.J.R.	65
Va. Acts Index	1966-1970	160	1	EDUCATIONAL INSTITUTIONS	Citation	Veterinary education; State Education Assistance Authority to assist inState residents with same before considering obligations of residents at schools outside of State. Amending Chapter 494, 1960 Acts	f	1	Va. Acts	1968				1269		726	S.B.	460
Va. Acts Index	1966-1970	160	2	EDUCATIONAL INSTITUTIONS	Citation	Virginia Commonwealth University; establishing and creating a Board of Visitors, transfer of property and real estate of Richmond Professional Institute and Medical College of Virginia thereto, etc. Adding §§ 23-50.4 through 23-50.14; repealing §§ 23-49.2 through 23-49.10 and 23-50 through 23-50.3.	f	1	Va. Acts	1968				142		93	H.B.	125
Va. Acts Index	1966-1970	160	3	EDUCATIONAL INSTITUTIONS	Citation	Virginia Military Institute; number of Visitors increased to "twelve", appointment thereof, at least three to be "non-alumni of the Institute". Amending §§ 23-92, 23-93 and 23-94	f	1	Va. Acts	1968				1262		719	S.B.	348
Va. Acts Index	1966-1970	160	4	EDUCATIONAL INSTITUTIONS	Citation	Virginia Polytechnic Institute; establishment of Extension Division. Adding §§ 3-44.1 through 3-44.8; repealing §§ 3-40 through 3-44	f	1	Va. Acts	1966				577		379	S.B.	324
Va. Acts Index	1966-1970	160	5	EDUCATIONAL INSTITUTIONS	Citation	Virginia Polytechnic Institute; name changed to Virginia Polytechnic Institute and State University. Amending §§ 23-114, 23-116, 23-118, 23122, 23-124 and 23-126 through 23-131	f	1	Va. Acts	1970				132		98	H.B.	335
Va. Acts Index	1966-1970	160	6	EDUCATIONAL INSTITUTIONS	Citation	Virginia School at Hampton, established for the deaf and blind; repealing provisions related to Virginia State School and transferring all real estate and personal property. Adding §§ 23-181.1 through 23-181.10; repealing §§ 23-175 through 23-181	f	1	Va. Acts	1966				732		551	S.B.	349
Va. Acts Index	1966-1970	160	7	EDUCATIONAL INSTITUTIONS	Citation	William and Mary, College of; Board of Visitors, number, residence requirements, duties as to constituent colleges. Amending §§ 23-41 and 23-49.1.	f	1	Va. Acts	1966				55		14	H.B.	11
Va. Acts Index	1966-1970	160	8	EDUCATIONAL INSTITUTIONS	Citation	William and Mary, College of; net proceeds from sale of certain property may be used for a new men's physical education building	f	1	Va. Acts	1966				1143		682	H.B.	362
Va. Acts Index	1966-1970	160	9	EDUCATIONAL INSTITUTIONS	Citation	William and Mary, College of, powers of the Visitors; title of the chief executive officer of the constituent or "other" colleges of such College, shall be designated "by the Board of Visitors". Amending § 23-49.1.	f	1	Va. Acts	1966				1417		707	H.B.	707
Va. Acts Index	1966-1970	160	10	EDUCATIONAL INSTITUTIONS	Citation	Williamsburg City and James City County; College of William and Mary authorized to convey certain parcels of land located in Williamsburg City and James City County	f	1	Va. Acts	1970				200		168	H.B.	929
Va. Acts Index	1966-1970	160	11	EDUCATIONAL INSTITUTIONS	Citation	Williamsburg City; College of William and Mary authorized to convey certain parcels of land to the City	f	1	Va. Acts	1966				1422		713	H.B.	851
Va. Acts Index	1966-1970	160	12	EDUCATIONAL TELEVISION	See	See: "Television"	f	1										
Va. Acts Index	1966-1970	160	13	ELDERLY PERSONS	See	See: "Senior Citizens"	f	1										
Va. Acts Index	1966-1970	160	14	ELECTIONS	Citation	Annexed territory; electors entitled to transfers to proper pollbooks "whether city or town divided into wards or not" and qualified to vote in next election if previously qualified in county. Amending § 15.1-1054	f	1	Va. Acts	1970				208		172	S.B.	274
Va. Acts Index	1966-1970	160	15	ELECTIONS	Citation	Apportionment of representatives; Congressional districts, House of Delegates districts and State Senatorial districts. Amending §§ 24-3, 24-12 and 24-14	f	1	Va. Acts	1968				86		57	H.B.	109
Va. Acts Index	1966-1970	160	16	ELECTIONS	Citation	Ballots, recounts in certain elections; referenda and procedures relevant thereto. Amending §§ 24-277.1 through 24-277.4.	f	1	Va. Acts	1966				1050		668	H.B.	183
Va. Acts Index	1966-1970	160	17	ELECTIONS	Citation	Circuit court clerks; separate clerk to be elected in certain cities, exceptions include "Charlottesville" City. Amending § 24-164	f	1	Va. Acts	1968				140		90	S.B.	214
Va. Acts Index	1966-1970	160	18	ELECTIONS	Citation	Constitutional amendment; Agriculture and Immigration, Department of, name changed to Agriculture and Commerce, Department of (submitting to qualified voters). Amending Sections 143, 145 and 146 of Article X.	f	1	Va. Acts	1966				566		367	S.B.	282
Va. Acts Index	1966-1970	161	1	ELECTIONS	Citation	Constitutional amendment; Governor, how and when elected; how results ascertained; how tie or contested elections decided (first reference). Amending Section 70	f	1	Va. Acts	1966				1589		729	S.J.R.	48
Va. Acts Index	1966-1970	161	2	ELECTIONS	Citation	Constitutional amendment; magisterial districts, supervisors; how chosen, powers and duties (first reference). Amending Section 111	f	1	Va. Acts	1966				1575		721	H.J.R.	34
Va. Acts Index	1966-1970	161	3	ELECTIONS	Citation	Constitutional amendment, proposed general amendments thereto; provisions for submission to the qualified voters for ratification or rejection	f	1	Va. Acts	1970				1595		763	S.B.	38
Va. Acts Index	1966-1970	161	4	ELECTIONS	Citation	County officers and judges whose homesite becomes a part of city, tenure of; transition date deleted. Amending § 15.1-995	f	1	Va. Acts	1966				414		239	H.B.	241
Va. Acts Index	1966-1970	161	5	ELECTIONS	Citation	Election Laws Study Commission; created to make a comprehensive study of Virginia election laws	f	1	Va. Acts	1968				1578			H.J.R.	73
Va. Acts Index	1966-1970	161	6	ELECTIONS	Citation	Electoral board to have member present during printing of ballots, substitution allowed in certain cities and counties; includes those counties having "county manager form of goverment". Amending § 24-220	f	1	Va. Acts	1968				347		233	H.B.	701
Va. Acts Index	1966-1970	161	7	ELECTIONS	Citation	Electoral boards, local, compensation to members and "secretary" increased; Arlington and Augusta Counties, Staunton and Waynesboro Cities included within provisions. Amending § 24-37	f	1	Va. Acts	1966				1422		714	H.B.	854
Va. Acts Index	1966-1970	161	8	ELECTIONS	Citation	Electoral districts, reapportionment of; Commission created to study all aspects of same, which includes the districts of the House of Delegates and Senate of Virginia and the United States House of Representatives, appropriation	f	1	Va. Acts	1970				1753			S.J.R.	21
Va. Acts Index	1966-1970	161	9	ELECTIONS	Citation	Electors for President and Vice President; petition for printing names on official ballot to be filed with State Board of Elections "sixty" days before election. Amending § 24-290.3.	f	1	Va. Acts	1968				391		284	H.B.	713
Va. Acts Index	1966-1970	161	10	ELECTIONS	Citation	General registrar; office created in Hanover County. Amending Chapter 239, 1956 Acts	f	1	Va. Acts	1966				389		226	H.B.	168
Va. Acts Index	1966-1970	161	11	ELECTIONS	Citation	Judges and clerks of election; Prince William County electoral board may appoint additional when necessary. Amending § 24-194.3.	f	1	Va. Acts	1968				214		158	H.B.	684
Va. Acts Index	1966-1970	161	12	ELECTIONS	Citation	Judges, courts of record in Norfolk City; powers and duties pertaining to appointment and renewal of justices of the peace, members of electoral boards and other nonjudicial officers. Adding § 17-140.1.	f	1	Va. Acts	1968				1418		802	S.B.	492
Va. Acts Index	1966-1970	161	13	ELECTIONS	Citation	Magisterial districts, county; boards of supervisors may petition for increase, decrease or rearrangement of. Amending § 15.1-572	f	1	Va. Acts	1966				493		318	H.B.	829
Va. Acts Index	1966-1970	161	14	ELECTIONS	Citation	Officers, county, city or district, residence requirements; includes "in a city wholly within the boundaries of such county". Amending §§ 15.1-51 and 15.1-52	f	1	Va. Acts	1966				168		97	H.B.	210
Va. Acts Index	1966-1970	161	15	ELECTIONS	Citation	Primary; costs of second primaries "or run-off election" for certain offices, including "member of the General Assembly or constitutional officer" to be liability of county and city treasurers, date applicable. Amending § 24-397	f	1	Va. Acts	1968				511		404	S.B.	433
Va. Acts Index	1966-1970	161	16	ELECTIONS	Citation	Registrars and certain other election officials; compensation of "twenty" dollars daily for each day's service rendered, governing bodies of localities may "increase". Amending §§ 24-55 and 24-207	f	1	Va. Acts	1968				186		141	S.B.	168
